Timestamp,Conductivity,NO3,Temp,Turbidity,Dayofweek,Month,hour,day,day_of_week,month,day_of_year,hour_sin,hour_cos,month_sin,month_cos,turbidity_lag_1,turbidity_lag_3,turbidity_lag_6,turbidity_lag_12,turbidity_rolling_mean_3,turbidity_rolling_mean_6,turbidity_rolling_std_6,no3_lag_1,no3_rolling_mean_3,temperature_lag_1
2017-05-12 12:00:00,23678.4,0.023,22.6,8.44,4,5,12,12,4,5,132,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,12.83,16.36,10.19,17.95,10.396666666666667,12.515,2.9323352468638384,0.023,0.023,22.6
2017-05-12 13:00:00,21252.6,0.023,22.6,11.69,4,5,13,12,4,5,132,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,8.44,9.92,14.67,10.87,10.986666666666665,12.018333333333333,2.740419067709659,0.023,0.023,22.6
2017-05-12 14:00:00,17218.0,0.023,22.6,11.7,4,5,14,12,4,5,132,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,11.69,12.83,12.87,9.1,10.61,11.823333333333332,2.7091450065780305,0.023,0.023,22.6
2017-05-12 15:00:00,12922.1,0.023,22.6,16.14,4,5,15,12,4,5,132,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,11.7,8.44,16.36,7.08,13.176666666666668,11.786666666666667,2.6359640867558647,0.023,0.023,22.6
2017-05-12 16:00:00,7836.01,0.023,22.6,10.92,4,5,16,12,4,5,132,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,16.14,11.69,9.92,8.76,12.92,11.953333333333333,2.5235504089807037,0.023,0.023,22.6
2017-05-12 17:00:00,9509.24,0.023,22.6,10.47,4,5,17,12,4,5,132,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,10.92,11.7,12.83,6.25,12.51,11.56,2.543422890515852,0.023,0.023,22.6
2017-05-12 18:00:00,42051.9,0.023,22.6,19.58,4,5,18,12,4,5,132,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,10.47,16.14,8.44,10.19,13.656666666666666,13.416666666666666,3.639992673985302,0.023,0.023,22.6
2017-05-12 19:00:00,47192.2,0.023,22.6,9.4,4,5,19,12,4,5,132,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,19.58,10.92,11.69,14.67,13.149999999999999,13.035000000000002,3.9629774160345654,0.023,0.023,22.6
2017-05-12 20:00:00,49081.0,0.023,22.6,10.21,4,5,20,12,4,5,132,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,9.4,10.47,11.7,12.87,13.063333333333333,12.786666666666667,4.107416057166192,0.023,0.023,22.6
2017-05-12 21:00:00,50366.2,0.023,22.6,7.08,4,5,21,12,4,5,132,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,10.21,19.58,16.14,16.36,8.896666666666667,11.276666666666666,4.2894039990034365,0.023,0.023,22.6
2017-05-12 22:00:00,50504.4,0.023,22.6,8.69,4,5,22,12,4,5,132,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,7.08,9.4,10.92,9.92,8.659999999999998,10.905,4.421080184751235,0.023,0.023,22.6
2017-05-12 23:00:00,50700.2,0.023,22.6,7.73,4,5,23,12,4,5,132,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,8.69,10.21,10.47,12.83,7.833333333333333,10.448333333333332,4.612372130115552,0.023,0.023,22.6
2017-05-13 00:00:00,38500.8,0.023,22.6,6.78,5,5,0,13,5,5,133,0.0,1.0,0.49999999999999994,-0.8660254037844387,7.73,7.08,19.58,8.44,7.733333333333334,8.315,1.3514843691290048,0.023,0.023,22.6
2017-05-13 01:00:00,33013.7,0.023,22.6,13.75,5,5,1,13,5,5,133,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,6.78,8.69,9.4,11.69,9.42,9.040000000000001,2.6207174590176683,0.023,0.023,22.6
2017-05-13 02:00:00,29719.3,0.023,22.6,8.29,5,5,2,13,5,5,133,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,13.75,7.73,10.21,11.7,9.606666666666667,8.72,2.5659306303951444,0.023,0.023,22.6
2017-05-13 03:00:00,19159.5,0.023,22.6,9.12,5,5,3,13,5,5,133,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,8.29,6.78,7.08,16.14,10.386666666666665,9.059999999999999,2.437080220263589,0.023,0.023,22.6
2017-05-13 04:00:00,16072.4,0.023,22.6,7.22,5,5,4,13,5,5,133,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,9.12,13.75,8.69,10.92,8.209999999999999,8.815,2.5528552642090823,0.023,0.023,22.6
2017-05-13 05:00:00,13258.1,0.023,22.6,5.86,5,5,5,13,5,5,133,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,7.22,8.29,7.73,10.47,7.3999999999999995,8.503333333333332,2.8127329533154564,0.023,0.023,22.6
2017-05-13 06:00:00,12310.5,0.023,22.6,6.74,5,5,6,13,5,5,133,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,5.86,9.12,6.78,19.58,6.6066666666666665,8.496666666666666,2.8176775306387865,0.023,0.023,22.6
2017-05-13 07:00:00,27424.6,0.023,22.6,8.63,5,5,7,13,5,5,133,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,6.74,7.22,13.75,9.4,7.076666666666668,7.6433333333333335,1.2448078834369152,0.023,0.023,22.6
2017-05-13 08:00:00,40281.3,0.023,22.6,11.51,5,5,8,13,5,5,133,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,8.63,5.86,8.29,10.21,8.96,8.18,2.027441737757222,0.023,0.023,22.6
2017-05-13 09:00:00,48570.8,0.023,22.6,11.57,5,5,9,13,5,5,133,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,11.51,6.74,9.12,7.08,10.57,8.588333333333333,2.456040851994667,0.023,0.023,22.6
2017-05-13 10:00:00,41978.5,0.023,22.6,7.63,5,5,10,13,5,5,133,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,11.57,8.63,7.22,8.69,10.236666666666666,8.656666666666668,2.4157290135002083,0.023,0.023,22.6
2017-05-13 11:00:00,41758.2,0.023,22.6,8.56,5,5,11,13,5,5,133,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,7.63,11.51,5.86,7.73,9.253333333333334,9.106666666666667,2.00757233161515,0.023,0.023,22.6
2017-05-13 12:00:00,23416.8,0.023,22.6,7.66,5,5,12,13,5,5,133,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,8.56,11.57,6.74,6.78,7.949999999999999,9.26,1.8167223233064602,0.023,0.023,22.6
2017-05-13 13:00:00,18902.2,0.023,22.6,5.78,5,5,13,13,5,5,133,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,7.66,7.63,8.63,13.75,7.333333333333333,8.785,2.317850297150362,0.023,0.023,22.6
2017-05-13 14:00:00,15469.4,0.023,22.6,6.02,5,5,14,13,5,5,133,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,5.78,8.56,11.51,8.29,6.486666666666667,7.87,2.100399961912022,0.023,0.023,22.6
2017-05-13 15:00:00,14258.4,0.023,22.6,7.96,5,5,15,13,5,5,133,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,6.02,7.66,11.57,9.12,6.586666666666666,7.2683333333333335,1.1139554150264226,0.023,0.023,22.6
2017-05-13 16:00:00,10562.0,0.023,22.6,6.21,5,5,16,13,5,5,133,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,7.96,5.78,7.63,7.22,6.7299999999999995,7.031666666666666,1.171126238569818,0.023,0.023,22.6
2017-05-13 17:00:00,9513.99,0.023,22.6,7.54,5,5,17,13,5,5,133,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,6.21,6.02,8.56,5.86,7.236666666666667,6.8616666666666655,0.9598836735077277,0.023,0.023,22.6
2017-05-13 18:00:00,29837.9,0.023,22.6,15.69,5,5,18,13,5,5,133,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,7.54,7.96,7.66,6.74,9.813333333333333,8.200000000000001,3.7725906218406497,0.023,0.023,22.6
2017-05-13 19:00:00,46369.8,0.023,22.6,10.97,5,5,19,13,5,5,133,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,15.69,6.21,5.78,8.63,11.4,9.065,3.701063360711354,0.023,0.023,22.6
2017-05-13 20:00:00,49049.9,0.023,22.6,19.95,5,5,20,13,5,5,133,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,10.97,7.54,6.02,11.51,15.536666666666667,11.386666666666665,5.391840749379258,0.023,0.023,22.6
2017-05-13 21:00:00,50010.1,0.023,22.6,7.21,5,5,21,13,5,5,133,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,19.95,15.69,7.96,11.57,12.71,11.261666666666665,5.4948791312154155,0.023,0.023,22.6
2017-05-13 22:00:00,50607.7,0.023,22.6,5.83,5,5,22,13,5,5,133,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,7.21,10.97,6.21,7.63,10.996666666666668,11.198333333333332,5.5664725515057265,0.023,0.023,22.6
2017-05-13 23:00:00,48623.8,0.023,22.6,7.16,5,5,23,13,5,5,133,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,5.83,19.95,7.54,8.56,6.733333333333333,11.135,5.618340502319168,0.023,0.023,22.6
2017-05-14 00:00:00,48530.1,0.023,22.6,5.43,6,5,0,14,6,5,134,0.0,1.0,0.49999999999999994,-0.8660254037844387,7.16,7.21,15.69,7.66,6.14,9.425,5.515127378402064,0.023,0.023,22.6
2017-05-14 01:00:00,44702.8,0.023,22.6,8.72,6,5,1,14,6,5,134,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,5.43,5.83,10.97,5.78,7.103333333333334,9.049999999999999,5.465334390501648,0.023,0.023,22.6
2017-05-14 02:00:00,34235.0,0.023,22.6,10.19,6,5,2,14,6,5,134,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,8.72,7.16,19.95,6.02,8.113333333333335,7.423333333333333,1.7867698975152602,0.023,0.023,22.6
2017-05-14 03:00:00,23297.0,0.023,22.6,15.0,6,5,3,14,6,5,134,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,10.19,5.43,7.21,7.96,11.303333333333335,8.721666666666666,3.555533246457793,0.023,0.023,22.6
2017-05-14 04:00:00,17043.8,0.023,22.6,6.18,6,5,4,14,6,5,134,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,15.0,8.72,5.83,6.21,10.456666666666665,8.78,3.5010569832552036,0.023,0.023,22.6
2017-05-14 05:00:00,15072.3,0.023,22.6,7.2,6,5,5,14,6,5,134,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,6.18,10.19,7.16,7.54,9.46,8.786666666666667,3.4973914088455547,0.023,0.023,22.6
2017-05-14 06:00:00,12375.6,0.023,22.6,5.48,6,5,6,14,6,5,134,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,7.2,15.0,5.43,15.69,6.286666666666666,8.795,3.4878403059773286,0.023,0.023,22.6
2017-05-14 07:00:00,16741.1,0.023,22.6,5.95,6,5,7,14,6,5,134,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,5.48,6.18,8.72,10.97,6.210000000000001,8.333333333333334,3.6778997629988086,0.023,0.023,22.6
2017-05-14 08:00:00,25099.4,0.023,22.6,8.98,6,5,8,14,6,5,134,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,5.95,7.2,10.19,19.95,6.803333333333335,8.131666666666668,3.5878038779546877,0.023,0.023,22.6
2017-05-14 09:00:00,33570.0,0.023,22.6,6.11,6,5,9,14,6,5,134,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,8.98,5.48,15.0,7.21,7.0133333333333345,6.650000000000001,1.2730121759040762,0.023,0.023,22.6
2017-05-14 10:00:00,41675.8,0.023,22.6,5.19,6,5,10,14,6,5,134,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,6.11,5.95,6.18,5.83,6.760000000000001,6.485,1.4035775717786427,0.023,0.023,22.6
2017-05-14 11:00:00,33474.2,0.023,22.6,4.71,6,5,11,14,6,5,134,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,5.19,8.98,7.2,7.16,5.336666666666667,6.07,1.5136842471268674,0.023,0.023,22.6
2017-05-14 12:00:00,26047.4,0.023,22.6,14.09,6,5,12,14,6,5,134,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,4.71,6.11,5.48,5.43,7.996666666666667,7.505,3.5517080398028256,0.023,0.023,22.6
2017-05-14 13:00:00,15428.7,0.023,22.6,7.47,6,5,13,14,6,5,134,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,14.09,5.19,5.95,8.72,8.756666666666666,7.758333333333333,3.4719240583092676,0.023,0.023,22.6
2017-05-14 14:00:00,16682.9,0.023,22.6,6.21,6,5,14,14,6,5,134,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,7.47,4.71,8.98,10.19,9.256666666666666,7.296666666666667,3.4611366148516436,0.023,0.023,22.6
2017-05-14 15:00:00,12720.1,0.023,22.6,5.33,6,5,15,14,6,5,134,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,6.21,14.09,6.11,15.0,6.336666666666666,7.166666666666667,3.5286125696464175,0.023,0.023,22.6
2017-05-14 16:00:00,11095.2,0.023,22.6,7.15,6,5,16,14,6,5,134,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,5.33,7.47,5.19,6.18,6.23,7.493333333333335,3.3973028517732557,0.023,0.023,22.6
2017-05-14 17:00:00,9263.61,0.023,22.6,5.29,6,5,17,14,6,5,134,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,7.15,6.21,4.71,7.2,5.923333333333333,7.590000000000001,3.309380606699693,0.023,0.023,22.6
2017-05-14 18:00:00,9125.57,0.023,22.6,6.42,6,5,18,14,6,5,134,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,5.29,5.33,14.09,5.48,6.286666666666666,6.3116666666666665,0.9026719596102996,0.023,0.023,22.6
2017-05-14 19:00:00,42234.5,0.023,22.6,7.73,6,5,19,14,6,5,134,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,6.42,7.15,7.47,5.95,6.48,6.355,0.9729080120957131,0.023,0.023,22.6
2017-05-14 20:00:00,48137.6,0.023,22.6,7.96,6,5,20,14,6,5,134,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,7.73,5.29,6.21,8.98,7.37,6.646666666666667,1.164245105923447,0.023,0.023,22.6
2017-05-14 21:00:00,49773.8,0.023,22.6,7.2,6,5,21,14,6,5,134,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,7.96,6.42,5.33,6.11,7.63,6.958333333333333,0.9764305744223183,0.023,0.023,22.6
2017-05-14 22:00:00,50317.9,0.023,22.6,6.88,6,5,22,14,6,5,134,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,7.2,7.73,7.15,5.19,7.346666666666667,6.913333333333333,0.9720425230753532,0.023,0.023,22.6
2017-05-14 23:00:00,50446.0,0.023,22.6,9.98,6,5,23,14,6,5,134,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,6.88,7.96,5.29,4.71,8.020000000000001,7.695,1.251203420711449,0.023,0.023,22.6
2017-05-15 00:00:00,46804.0,0.023,22.6,4.96,0,5,0,15,0,5,135,0.0,1.0,0.49999999999999994,-0.8660254037844387,9.98,7.2,6.42,14.09,7.273333333333333,7.451666666666667,1.6325981338549602,0.023,0.023,22.6
2017-05-15 01:00:00,40199.7,0.023,22.6,3.52,0,5,1,15,0,5,135,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,4.96,6.88,7.73,7.47,6.153333333333333,6.75,2.269510960537541,0.023,0.023,22.6
2017-05-15 02:00:00,45452.1,0.023,22.6,4.44,0,5,2,15,0,5,135,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,3.52,9.98,7.96,6.21,4.306666666666667,6.163333333333333,2.3477790923906574,0.023,0.023,22.6
2017-05-15 03:00:00,45399.2,0.023,22.6,5.79,0,5,3,15,0,5,135,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,4.44,4.96,7.2,5.33,4.583333333333333,5.928333333333334,2.293193551941637,0.023,0.023,22.6
2017-05-15 04:00:00,21707.1,0.023,22.6,4.51,0,5,4,15,0,5,135,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,5.79,3.52,6.88,7.15,4.913333333333333,5.533333333333334,2.30058833055084,0.023,0.023,22.6
2017-05-15 05:00:00,15391.9,0.023,22.6,8.17,0,5,5,15,0,5,135,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,4.51,4.44,9.98,5.29,6.156666666666666,5.2316666666666665,1.6184364883018114,0.023,0.023,22.6
2017-05-15 06:00:00,14446.3,0.023,22.6,6.58,0,5,6,15,0,5,135,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,8.17,5.79,4.96,6.42,6.419999999999999,5.501666666666666,1.697261519821474,0.023,0.023,22.6
2017-05-15 07:00:00,13665.0,0.023,22.6,4.63,0,5,7,15,0,5,135,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,6.58,4.51,3.52,7.73,6.46,5.6866666666666665,1.485323758197754,0.023,0.023,22.6
2017-05-15 08:00:00,11568.3,0.023,22.6,4.61,0,5,8,15,0,5,135,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,4.63,8.17,4.44,7.96,5.273333333333333,5.715000000000001,1.458159799198988,0.023,0.023,22.6
2017-05-15 09:00:00,17074.3,0.023,22.6,7.38,0,5,9,15,0,5,135,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,4.61,6.58,5.79,7.2,5.54,5.98,1.610987274934235,0.023,0.023,22.6
2017-05-15 10:00:00,23103.5,0.023,22.6,13.8,0,5,10,15,0,5,135,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,7.38,4.63,4.51,6.88,8.596666666666668,7.528333333333333,3.393637674629791,0.023,0.023,22.6
2017-05-15 11:00:00,26400.1,0.023,22.6,6.7,0,5,11,15,0,5,135,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,13.8,4.61,8.17,9.98,9.293333333333333,7.283333333333334,3.391109946118925,0.023,0.023,22.6
2017-05-15 12:00:00,18033.6,0.023,22.6,7.08,0,5,12,15,0,5,135,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,6.7,7.38,6.58,4.96,9.193333333333333,7.366666666666667,3.3764814032757084,0.023,0.023,22.6
2017-05-15 13:00:00,18516.8,0.023,22.6,5.88,0,5,13,15,0,5,135,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,7.08,13.8,4.63,3.52,6.553333333333334,7.575,3.208225366148711,0.023,0.023,22.6
2017-05-15 14:00:00,12121.4,0.023,22.6,6.57,0,5,14,15,0,5,135,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,5.88,6.7,4.61,4.44,6.510000000000001,7.901666666666666,2.934010338541208,0.023,0.023,22.6
2017-05-15 15:00:00,10057.1,0.023,22.6,5.06,0,5,15,15,0,5,135,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,6.57,7.08,7.38,5.79,5.836666666666666,7.515,3.1606312660606313,0.023,0.023,22.6
2017-05-15 16:00:00,9898.03,0.023,22.6,6.5,0,5,16,15,0,5,135,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,5.06,5.88,13.8,4.51,6.043333333333333,6.298333333333333,0.720455874198202,0.023,0.023,22.6
2017-05-15 17:00:00,8664.67,0.023,22.6,5.35,0,5,17,15,0,5,135,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,6.5,6.57,6.7,8.17,5.636666666666667,6.073333333333333,0.778400068516631,0.023,0.023,22.6
2017-05-15 18:00:00,7034.16,0.023,22.6,5.44,0,5,18,15,0,5,135,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,5.35,5.06,7.08,6.58,5.763333333333333,5.8,0.6275348595895129,0.023,0.023,22.6
2017-05-15 19:00:00,7670.04,0.023,22.6,27.65,0,5,19,15,0,5,135,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,5.44,6.5,5.88,4.63,12.813333333333333,9.428333333333333,8.948701395547104,0.023,0.023,22.6
2017-05-15 20:00:00,38312.9,0.023,22.6,6.44,0,5,20,15,0,5,135,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,27.65,5.35,6.57,4.61,13.176666666666664,9.406666666666666,8.957159519996654,0.023,0.023,22.6
2017-05-15 21:00:00,49598.9,0.023,22.6,4.58,0,5,21,15,0,5,135,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,6.44,5.44,5.06,7.38,12.89,9.326666666666666,9.005757417711555,0.023,0.023,22.6
2017-05-15 22:00:00,50325.3,0.023,22.6,5.82,0,5,22,15,0,5,135,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,4.58,27.65,6.5,13.8,5.613333333333333,9.213333333333333,9.052601099499894,0.023,0.023,22.6
2017-05-15 23:00:00,50511.1,0.023,22.6,5.68,0,5,23,15,0,5,135,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,5.82,6.44,5.35,6.7,5.359999999999999,9.268333333333333,9.025396205522874,0.023,0.023,22.6
2017-05-16 00:00:00,48247.4,0.023,22.6,4.85,1,5,0,16,1,5,136,0.0,1.0,0.49999999999999994,-0.8660254037844387,5.68,4.58,5.44,7.08,5.45,9.17,9.07850648509985,0.023,0.023,22.6
2017-05-16 01:00:00,48619.0,0.023,22.6,4.89,1,5,1,16,1,5,136,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,4.85,5.82,27.65,5.88,5.14,5.376666666666666,0.7166775192977083,0.023,0.023,22.6
2017-05-16 02:00:00,47043.0,0.023,22.6,4.96,1,5,2,16,1,5,136,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,4.89,5.68,6.44,6.57,4.8999999999999995,5.129999999999999,0.4991993589739978,0.023,0.023,22.6
2017-05-16 03:00:00,47018.5,0.023,22.6,5.8,1,5,3,16,1,5,136,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,4.96,4.85,4.58,5.06,5.216666666666667,5.333333333333333,0.47840011148275935,0.023,0.023,22.6
2017-05-16 04:00:00,33208.5,0.023,22.6,6.91,1,5,4,16,1,5,136,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,5.8,4.89,5.82,6.5,5.890000000000001,5.515,0.7994185386892461,0.023,0.023,22.6
2017-05-16 05:00:00,22776.9,0.023,22.6,10.87,1,5,5,16,1,5,136,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,6.91,4.96,5.68,5.35,7.859999999999999,6.379999999999999,2.3390083368812618,0.023,0.023,22.6
2017-05-16 06:00:00,15142.3,0.023,22.6,6.32,1,5,6,16,1,5,136,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,10.87,5.8,4.85,5.44,8.033333333333333,6.624999999999999,2.2206913337967626,0.023,0.023,22.6
2017-05-16 07:00:00,12899.0,0.023,22.6,5.75,1,5,7,16,1,5,136,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,6.32,6.91,4.89,27.65,7.646666666666666,6.768333333333332,2.1113731708693066,0.023,0.023,22.6
2017-05-16 08:00:00,11933.2,0.023,22.6,4.21,1,5,8,16,1,5,136,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,5.75,10.87,4.96,6.44,5.426666666666667,6.643333333333332,2.257021636286793,0.023,0.023,22.6
